dataSource,camera_site,deployment,date,time,date2,time2,species,dataNotes
Ohio Small Mammals,GRN2,NA,09/09/2019,20:01,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/09/2019,20:02,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/09/2019,20:02,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/09/2019,20:02,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/09/2019,20:02,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/10/2019,01:11,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/10/2019,01:11,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/10/2019,01:12,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/10/2019,05:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/10/2019,06:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/10/2019,06:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/10/2019,06:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/13/2019,01:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/13/2019,01:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/13/2019,01:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/18/2019,06:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/20/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/20/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/20/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN2,NA,09/25/2019,23:11,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:14,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:14,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:15,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:15,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:15,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:15,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:15,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:15,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:15,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:15,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,20:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/23/2019,21:19,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/29/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/30/2019,21:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,08/30/2019,21:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/01/2019,05:41,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,06:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,06:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,06:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,19:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,19:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,19:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,19:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,19:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,19:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/03/2019,19:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/06/2019,05:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/06/2019,05:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/06/2019,05:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/06/2019,05:52,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/06/2019,05:52,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,03:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,03:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,07:30,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,07:30,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,07:30,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,07:31,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,07:31,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,07:31,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/07/2019,07:43,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,GRN3,NA,09/19/2019,03:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC1,NA,10/01/2019,05:00,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC1,NA,10/01/2019,05:00,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC1,NA,10/01/2019,05:00,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:55,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,KPC2,NA,10/01/2019,04:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:30,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:30,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,06:30,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/19/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/28/2019,05:10,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:56,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,08/31/2019,00:58,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,09/24/2019,06:12,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,09/24/2019,06:12,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,09/24/2019,06:12,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,09/24/2019,06:12,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,09/24/2019,06:12,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,09/24/2019,06:12,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,09/24/2019,06:12,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN1,NA,09/24/2019,06:13,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/02/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/02/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/19/2019,06:30,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,04:59,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,05:00,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,05:00,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,05:00,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,05:01,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,05:01,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/28/2019,05:11,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/31/2019,00:54,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,08/31/2019,00:54,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/17/2019,00:55,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/17/2019,00:55,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/17/2019,00:55,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/18/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/18/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/18/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/18/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/18/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/18/2019,03:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/25/2019,01:43,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN2,NA,09/25/2019,01:43,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/17/2019,06:42,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:28,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:28,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:28,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:28,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:28,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:28,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:29,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:29,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,06:29,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/19/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/21/2019,06:40,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/21/2019,06:40,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/21/2019,06:40,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/21/2019,06:40,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/21/2019,06:40,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/28/2019,05:07,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
Ohio Small Mammals,MLN3,NA,08/31/2019,00:57,NA,NA,Long-tailed weasel,
